"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Daily Rain (in)","24 Hour Rain (in)","Relative Pressure (inHg)","Outdoor Humidity (%)","Growing Degree Days (days)","Absolute Pressure (inHg)"
2022-06-28T16:16:00-05:00,2022-06-28 16:16:00,67.1,67.1,44.5,4.9,15,357,0,0.01,0.17,28.35,44,,28.35
2022-06-28T16:01:00-05:00,2022-06-28 16:01:00,68.5,67.1,45.1,4.5,13.4,0,0,0.01,0.17,28.35,43,,28.35
2022-06-28T15:46:00-05:00,2022-06-28 15:46:00,68,68,45.3,3.8,11.2,0,0,0.01,0.17,28.35,44,,28.35
2022-06-28T15:31:00-05:00,2022-06-28 15:31:00,68.5,67.1,45.7,4.5,13.9,0,0,0.01,0.17,28.35,44,,28.35
2022-06-28T15:16:00-05:00,2022-06-28 15:16:00,68.5,67.1,45.1,6.3,14.8,0,0,0.01,0.17,28.35,43,,28.35
2022-06-28T15:01:00-05:00,2022-06-28 15:01:00,69.3,68,46.4,4.7,14.5,0,0,0.01,0.17,28.35,44,,28.35
2022-06-28T14:46:00-05:00,2022-06-28 14:46:00,68.2,66.8,45.4,4.5,16.8,0,0,0.01,0.17,28.35,44,,28.35
2022-06-28T14:31:00-05:00,2022-06-28 14:31:00,67.1,67.1,45,5.1,13.4,0,0,0.01,0.17,28.36,45,,28.36
2022-06-28T14:16:00-05:00,2022-06-28 14:16:00,66.9,66.9,44.9,4.9,13.4,0,0,0.01,0.17,28.37,45,,28.37
2022-06-28T14:01:00-05:00,2022-06-28 14:01:00,64.2,64.2,44.1,4.5,11.2,0,0,0.01,0.17,28.37,48,,28.37
2022-06-28T13:46:00-05:00,2022-06-28 13:46:00,65.1,65.1,44.9,4.3,12.3,0,0,0.01,0.17,28.37,48,,28.37
2022-06-28T13:31:00-05:00,2022-06-28 13:31:00,63.9,63.9,44.4,2.7,9.2,0,0,0.01,0.17,28.37,49,,28.37
2022-06-28T13:16:00-05:00,2022-06-28 13:16:00,64.4,64.4,45.4,3.4,11.6,0,0,0.01,0.17,28.38,50,,28.38
2022-06-28T13:01:00-05:00,2022-06-28 13:01:00,63.1,63.1,47.1,3.1,11.6,0,0,0.01,0.17,28.38,56,,28.38
2022-06-28T12:46:00-05:00,2022-06-28 12:46:00,61,61,44.7,2.5,8.5,0,0,0.01,0.17,28.39,55,,28.39
2022-06-28T12:31:00-05:00,2022-06-28 12:31:00,60.6,60.6,42.4,4.3,13.2,0,0,0.01,0.17,28.38,51,,28.38
2022-06-28T12:16:00-05:00,2022-06-28 12:16:00,62.6,62.6,46.7,4.5,14.1,0,0,0.01,0.17,28.38,56,,28.38
2022-06-28T12:01:00-05:00,2022-06-28 12:01:00,63.1,63.1,50.3,4.3,14.5,0,0,0.01,0.17,28.37,63,,28.37
2022-06-28T11:46:00-05:00,2022-06-28 11:46:00,63.3,63.3,51.7,4.3,12.8,0,0,0.01,0.17,28.36,66,,28.36
2022-06-28T11:31:00-05:00,2022-06-28 11:31:00,62.8,62.8,52.9,3.4,9.2,0,0,0.01,0.17,28.36,70,,28.36
2022-06-28T11:16:00-05:00,2022-06-28 11:16:00,60.3,60.3,51.6,2.7,7.2,0,0,0.01,0.17,28.36,73,,28.36
2022-06-28T11:01:00-05:00,2022-06-28 11:01:00,60.1,60.1,51.8,2.7,6.7,0,0,0.01,0.17,28.36,74,,28.36
2022-06-28T10:46:00-05:00,2022-06-28 10:46:00,59,59,51.4,2.7,5.8,0,0,0.01,0.17,28.36,76,,28.36
2022-06-28T10:31:00-05:00,2022-06-28 10:31:00,58.6,58.6,51.8,2.7,7.6,0,0,0.01,0.17,28.36,78,,28.36
2022-06-28T10:16:00-05:00,2022-06-28 10:16:00,58.6,58.6,52.8,2.2,6.3,0,0,0.01,0.17,28.36,81,,28.36
2022-06-28T10:01:00-05:00,2022-06-28 10:01:00,57.7,57.7,52.2,1.1,3.6,327,0,0.01,0.17,28.36,82,,28.36
2022-06-28T09:46:00-05:00,2022-06-28 09:46:00,58.5,58.5,49.5,2.7,9.4,317,0.03,0,0.17,28.37,72,,28.37
2022-06-28T09:31:00-05:00,2022-06-28 09:31:00,60.1,60.1,51,2.7,11,0,0,0,0.16,28.36,72,,28.36
2022-06-27T23:46:00-05:00,2022-06-27 23:46:00,62.1,62.1,54.1,3.4,10.5,0,0,0.16,0.16,28.34,75,,28.34
2022-06-27T23:31:00-05:00,2022-06-27 23:31:00,62.6,62.6,54.2,3.6,8.9,0,0,0.16,0.16,28.34,74,,28.34
2022-06-27T23:16:00-05:00,2022-06-27 23:16:00,62.8,62.8,54.4,3.1,9.4,0,0,0.16,0.16,28.34,74,,28.34
2022-06-27T23:01:00-05:00,2022-06-27 23:01:00,63.1,63.1,54.3,3.4,9.2,0,0,0.16,0.16,28.34,73,,28.34
2022-06-27T22:46:00-05:00,2022-06-27 22:46:00,63.7,63.7,54.9,3.6,9.4,0,0,0.16,0.16,28.34,73,,28.34
2022-06-27T22:31:00-05:00,2022-06-27 22:31:00,63.5,63.5,55.1,3.8,11.6,0,0,0.16,0.16,28.34,74,,28.34
2022-06-27T22:16:00-05:00,2022-06-27 22:16:00,63.7,63.7,55.3,2.7,7.8,0,0,0.16,0.16,28.34,74,,28.34
2022-06-27T22:01:00-05:00,2022-06-27 22:01:00,63.7,63.7,54.9,2.9,11,0,0,0.16,0.16,28.34,73,,28.34
2022-06-27T21:46:00-05:00,2022-06-27 21:46:00,63.9,63.9,54.7,2.5,6.7,266,0,0.16,0.16,28.34,72,,28.34
2022-06-27T21:31:00-05:00,2022-06-27 21:31:00,64.6,64.6,54.2,2.5,6.5,255,0,0.16,0.16,28.34,69,,28.34
2022-06-27T21:16:00-05:00,2022-06-27 21:16:00,65.3,65.3,54.5,2.9,6,258,0,0.16,0.16,28.34,68,,28.34
2022-06-27T21:01:00-05:00,2022-06-27 21:01:00,66.2,66.2,54.9,3.4,8.9,256,0,0.16,0.16,28.34,67,,28.34
2022-06-27T20:46:00-05:00,2022-06-27 20:46:00,66.9,66.9,55.2,2.5,7.4,265,0,0.16,0.16,28.34,66,,28.34
2022-06-27T20:31:00-05:00,2022-06-27 20:31:00,68.7,68.2,55.6,3.1,7.8,316,0,0.16,0.16,28.34,63,,28.34
2022-06-27T20:16:00-05:00,2022-06-27 20:16:00,69.6,69.2,56,3.6,11.6,0,0,0.16,0.16,28.34,62,,28.34
2022-06-27T20:01:00-05:00,2022-06-27 20:01:00,70.2,69.8,56.1,4,10.5,0,0,0.16,0.16,28.34,61,,28.34
2022-06-27T19:46:00-05:00,2022-06-27 19:46:00,70.3,69.8,55.7,4.5,12.8,0,0,0.16,0.16,28.34,60,,28.34
2022-06-27T19:31:00-05:00,2022-06-27 19:31:00,69.3,68.8,55.7,4.7,13.2,0,0,0.16,0.16,28.35,62,,28.35
2022-06-27T19:16:00-05:00,2022-06-27 19:16:00,69.6,69.2,56.4,3.8,12.1,0,0,0.16,0.16,28.34,63,,28.34
2022-06-27T19:01:00-05:00,2022-06-27 19:01:00,70.9,70.5,56.3,4,15.7,0,0,0.16,0.16,28.35,60,,28.35
2022-06-27T18:46:00-05:00,2022-06-27 18:46:00,70.2,69.8,56.1,3.1,10.3,0,0,0.16,0.16,28.35,61,,28.35
2022-06-27T18:31:00-05:00,2022-06-27 18:31:00,71.2,70.9,57,3.8,12.1,0,0,0.16,0.16,28.35,61,,28.35
2022-06-27T18:16:00-05:00,2022-06-27 18:16:00,71.4,71.4,60.3,4,13.9,322,0,0.16,0.16,28.35,68,,28.35
2022-06-27T18:01:00-05:00,2022-06-27 18:01:00,68.9,69.1,61,1.6,5.4,351,0,0.16,0.16,28.36,76,,28.36
2022-06-27T17:46:00-05:00,2022-06-27 17:46:00,66.4,66.4,62.1,0.4,7.2,0,0.03,0.15,0.16,28.37,86,,28.37
2022-06-27T17:31:00-05:00,2022-06-27 17:31:00,64.2,64.2,61.5,0,1.3,1,0,0.15,0.15,28.38,91,,28.38
2022-06-27T17:16:00-05:00,2022-06-27 17:16:00,60.6,60.6,57.6,1.1,5.1,3,0.06,0.13,0.15,28.4,90,,28.4
2022-06-27T17:01:00-05:00,2022-06-27 17:01:00,69.4,68.8,54.4,4.3,18.8,344,0.5,0,0.13,28.39,59,,28.39
2022-06-27T16:46:00-05:00,2022-06-27 16:46:00,72.9,72.1,52,4,10.7,0,0,0,0.02,28.38,48,,28.38
2022-06-27T16:31:00-05:00,2022-06-27 16:31:00,75.7,75,51.6,4.9,11.2,314,0,0,0.02,28.38,43,,28.38
2022-06-27T16:16:00-05:00,2022-06-27 16:16:00,76.5,75.9,52.9,6,13,263,0,0,0.02,28.38,44,,28.38
2022-06-27T16:01:00-05:00,2022-06-27 16:01:00,76.5,75.9,52.9,5.6,11.4,272,0,0,0.02,28.39,44,,28.39
2022-06-27T15:46:00-05:00,2022-06-27 15:46:00,76.1,75.6,54.4,4.9,13.2,264,0,0,0.02,28.39,47,,28.39
2022-06-27T15:31:00-05:00,2022-06-27 15:31:00,74.8,74.3,54.3,4.3,12.3,258,0,0,0.02,28.4,49,,28.4
2022-06-27T15:16:00-05:00,2022-06-27 15:16:00,74.5,74,54.6,5.1,14.3,269,0,0,0.02,28.41,50,,28.41
2022-06-27T15:01:00-05:00,2022-06-27 15:01:00,73.2,72.6,54,4.3,12.1,263,0,0,0.02,28.41,51,,28.41
2022-06-27T14:46:00-05:00,2022-06-27 14:46:00,72.1,71.4,53,4,11.4,255,0,0,0.02,28.43,51,,28.43
2022-06-27T14:31:00-05:00,2022-06-27 14:31:00,70.2,69.5,52.8,4.3,11.9,319,0,0,0.02,28.43,54,,28.43
2022-06-27T14:16:00-05:00,2022-06-27 14:16:00,67.8,67.8,52,5.4,11.9,0,0,0,0.02,28.44,57,,28.44
2022-06-27T14:01:00-05:00,2022-06-27 14:01:00,66,66,51.7,4.5,11.2,0,0,0,0.02,28.45,60,,28.45
2022-06-27T13:46:00-05:00,2022-06-27 13:46:00,65.5,65.5,51.7,4.5,10.5,0,0,0,0.02,28.46,61,,28.46
2022-06-27T13:31:00-05:00,2022-06-27 13:31:00,63.7,63.7,51.3,5.6,13,0,0,0,0.02,28.46,64,,28.46
2022-06-27T13:16:00-05:00,2022-06-27 13:16:00,64.8,64.8,50.6,5.6,14.5,0,0,0,0.04,28.47,60,,28.47
2022-06-27T13:01:00-05:00,2022-06-27 13:01:00,65.3,65.3,48.7,4.7,13,0,0,0,0.04,28.46,55,,28.46
2022-06-27T12:46:00-05:00,2022-06-27 12:46:00,66.9,66.9,48.7,5.8,16.3,0,0,0,0.04,28.46,52,,28.46
2022-06-27T12:31:00-05:00,2022-06-27 12:31:00,69.6,68.5,48.5,5.8,13.6,0,0,0,0.04,28.47,47,,28.47
2022-06-27T12:16:00-05:00,2022-06-27 12:16:00,70.9,69.8,48.5,5.1,15.7,0,0,0,0.04,28.46,45,,28.46
2022-06-27T12:01:00-05:00,2022-06-27 12:01:00,69.6,68.4,47.3,5.4,12.1,0,0,0,0.04,28.46,45,,28.46
2022-06-27T11:46:00-05:00,2022-06-27 11:46:00,69.1,67.9,47.4,4,11.6,0,0,0,0.04,28.46,46,,28.46
2022-06-27T11:31:00-05:00,2022-06-27 11:31:00,68.4,67.1,46.2,3.6,9.6,0,0,0,0.04,28.46,45,,28.46
2022-06-27T11:16:00-05:00,2022-06-27 11:16:00,67.1,67.1,45.6,3.1,8.5,0,0,0,0.04,28.47,46,,28.47
2022-06-27T11:01:00-05:00,2022-06-27 11:01:00,65.7,65.7,44.3,3.6,10.1,0,0,0,0.04,28.47,46,,28.47
2022-06-27T10:46:00-05:00,2022-06-27 10:46:00,65.1,65.1,44.9,2.7,10.3,0,0,0,0.04,28.48,48,,28.48
2022-06-27T10:31:00-05:00,2022-06-27 10:31:00,64.2,64.2,44.6,4.3,11.2,0,0,0,0.04,28.48,49,,28.48
2022-06-27T10:16:00-05:00,2022-06-27 10:16:00,63.5,63.5,45,4.3,10.1,0,0,0,0.04,28.48,51,,28.48
2022-06-27T10:01:00-05:00,2022-06-27 10:01:00,62.6,62.6,46.7,3.6,9.2,0,0,0,0.04,28.48,56,,28.48
2022-06-27T09:46:00-05:00,2022-06-27 09:46:00,61.5,61.5,46.6,4,9.8,0,0,0,0.04,28.49,58,,28.49
2022-06-27T09:31:00-05:00,2022-06-27 09:31:00,59.7,59.7,46.2,3.6,8.9,0,0,0,0.04,28.5,61,,28.5
2022-06-26T23:46:00-05:00,2022-06-26 23:46:00,48.9,48.9,43.3,1.8,5.8,316,0,0.07,0.07,28.44,81,,28.44
2022-06-26T23:31:00-05:00,2022-06-26 23:31:00,49.3,49.3,43.4,1.8,5.8,313,0,0.07,0.07,28.44,80,,28.44
2022-06-26T23:16:00-05:00,2022-06-26 23:16:00,49.6,49.6,43.4,2,5.4,315,0,0.07,0.07,28.43,79,,28.43
2022-06-26T23:01:00-05:00,2022-06-26 23:01:00,49.6,49.6,43.4,1.3,5.6,306,0,0.07,0.07,28.43,79,,28.43
2022-06-26T22:46:00-05:00,2022-06-26 22:46:00,49.5,49.5,42.9,1.6,6,314,0,0.07,0.07,28.42,78,,28.42
2022-06-26T22:31:00-05:00,2022-06-26 22:31:00,49.6,49.6,43,1.6,6.7,323,0,0.07,0.07,28.41,78,,28.41
2022-06-26T22:16:00-05:00,2022-06-26 22:16:00,50.2,50.2,42.9,1.6,5.1,326,0,0.07,0.07,28.41,76,,28.41
2022-06-26T22:01:00-05:00,2022-06-26 22:01:00,50.9,50.9,42.9,1.6,8.7,320,0,0.07,0.07,28.4,74,,28.4
2022-06-26T21:46:00-05:00,2022-06-26 21:46:00,51.4,51.4,43,2.7,9.6,326,0,0.07,0.07,28.4,73,,28.4
2022-06-26T21:31:00-05:00,2022-06-26 21:31:00,52,52,43.6,2.2,9.4,328,0,0.07,0.07,28.39,73,,28.39
2022-06-26T21:16:00-05:00,2022-06-26 21:16:00,52.2,52.2,43.4,2.5,9.8,329,0,0.07,0.07,28.39,72,,28.39
2022-06-26T21:01:00-05:00,2022-06-26 21:01:00,52.9,52.9,43.8,2.9,9.2,0,0,0.07,0.07,28.39,71,,28.39
2022-06-26T20:46:00-05:00,2022-06-26 20:46:00,53.6,53.6,44.1,2.5,8.9,0,0,0.07,0.07,28.38,70,,28.38
2022-06-26T20:31:00-05:00,2022-06-26 20:31:00,55.2,55.2,44,3.6,14.8,0,0,0.07,0.07,28.38,66,,28.38
2022-06-26T20:16:00-05:00,2022-06-26 20:16:00,55.2,55.2,44,4.7,15.7,0,0,0.07,0.07,28.38,66,,28.38
2022-06-26T20:01:00-05:00,2022-06-26 20:01:00,55.4,55.4,45,4.7,15.9,348,0,0.07,0.07,28.38,68,,28.38
2022-06-26T19:46:00-05:00,2022-06-26 19:46:00,55.2,55.2,45.2,3.1,9.8,0,0,0.07,0.07,28.37,69,,28.37
2022-06-26T19:31:00-05:00,2022-06-26 19:31:00,55,55,45.4,3.6,12.5,0,0,0.07,0.07,28.37,70,,28.37
2022-06-26T19:16:00-05:00,2022-06-26 19:16:00,54.9,54.9,44.9,3.4,16.1,0,0,0.07,0.07,28.37,69,,28.37
2022-06-26T19:01:00-05:00,2022-06-26 19:01:00,55.2,55.2,45.2,3.8,12.3,0,0,0.07,0.07,28.36,69,,28.36
2022-06-26T18:46:00-05:00,2022-06-26 18:46:00,55.6,55.6,46,4,13.4,0,0,0.07,0.07,28.35,70,,28.35
2022-06-26T18:31:00-05:00,2022-06-26 18:31:00,55,55,45.8,3.4,10.5,0,0,0.07,0.07,28.35,71,,28.35
2022-06-26T18:16:00-05:00,2022-06-26 18:16:00,54.7,54.7,45.9,4.7,16.6,0,0,0.07,0.07,28.35,72,,28.35
2022-06-26T18:01:00-05:00,2022-06-26 18:01:00,55.2,55.2,47.1,4,14.5,0,0,0.07,0.07,28.35,74,,28.35
2022-06-26T17:46:00-05:00,2022-06-26 17:46:00,55,55,47.9,3.8,13,0,0,0.07,0.07,28.35,77,,28.35
2022-06-26T17:31:00-05:00,2022-06-26 17:31:00,54.5,54.5,48.1,4,12.8,0,0,0.07,0.07,28.34,79,,28.34
2022-06-26T17:16:00-05:00,2022-06-26 17:16:00,53.1,53.1,48.1,4.5,13.2,0,0,0.07,0.07,28.34,83,,28.34
2022-06-26T17:01:00-05:00,2022-06-26 17:01:00,52.5,52.5,47.5,5.4,17,338,0,0.07,0.07,28.34,83,,28.34
2022-06-26T16:46:00-05:00,2022-06-26 16:46:00,54.3,54.3,46.2,6.9,25.3,349,0.06,0.05,0.07,28.34,74,,28.34
2022-06-26T16:31:00-05:00,2022-06-26 16:31:00,56.8,56.8,45.6,7.4,21.7,0,0,0.05,0.05,28.32,66,,28.32
2022-06-26T16:16:00-05:00,2022-06-26 16:16:00,56.1,56.1,46.5,7.4,26.2,0,0,0.05,0.05,28.33,70,,28.33
2022-06-26T16:01:00-05:00,2022-06-26 16:01:00,53.8,53.8,47.1,6.9,17.9,307,0,0.05,0.05,28.32,78,,28.32
2022-06-26T15:31:00-05:00,2022-06-26 15:31:00,67.6,67.6,,7.2,23.5,0,0,0.05,0.05,28.3,0,,28.3
2022-06-26T15:16:00-05:00,2022-06-26 15:16:00,67.6,67.6,,8.9,24.2,0,0,0.05,0.05,28.29,0,,28.29
2022-06-26T15:01:00-05:00,2022-06-26 15:01:00,67.6,67.6,,8.5,26.4,0,0,0.05,0.05,28.29,0,,28.29
2022-06-26T14:46:00-05:00,2022-06-26 14:46:00,67.6,67.6,,6.9,17.2,0,0,0.05,0.07,28.28,0,,28.28
2022-06-26T14:31:00-05:00,2022-06-26 14:31:00,67.6,67.6,,8.5,22.8,0,0,0.05,0.11,28.28,0,,28.28
2022-06-26T14:16:00-05:00,2022-06-26 14:16:00,67.6,67.6,,7.8,22.4,0,0,0.05,0.17,28.27,0,,28.27
2022-06-26T14:01:00-05:00,2022-06-26 14:01:00,67.6,67.6,,6.3,17.7,0,0,0.05,0.17,28.26,0,,28.26
2022-06-26T13:46:00-05:00,2022-06-26 13:46:00,67.6,67.6,,7.8,30.4,0,0,0.05,0.17,28.25,0,,28.25
2022-06-26T13:31:00-05:00,2022-06-26 13:31:00,67.6,67.6,,7.2,22.8,0,0,0.05,0.17,28.25,0,,28.25
2022-06-26T13:16:00-05:00,2022-06-26 13:16:00,67.6,67.6,,8.5,27.7,0,0.09,0.03,0.17,28.25,0,,28.25
2022-06-26T13:01:00-05:00,2022-06-26 13:01:00,67.6,67.6,,8.9,33.6,0,0,0.03,0.15,28.25,0,,28.25
2022-06-26T12:46:00-05:00,2022-06-26 12:46:00,67.6,67.6,,7.6,22.1,0,0,0.03,0.15,28.25,0,,28.25
2022-06-26T12:31:00-05:00,2022-06-26 12:31:00,67.6,67.6,,5.8,15.7,0,0,0.03,0.15,28.25,0,,28.25
2022-06-26T12:16:00-05:00,2022-06-26 12:16:00,67.6,67.6,,8.3,24.4,0,0,0.03,0.15,28.24,0,,28.24
2022-06-26T12:01:00-05:00,2022-06-26 12:01:00,67.6,67.6,,7.8,22.8,0,0,0.03,0.15,28.23,0,,28.23
2022-06-26T11:46:00-05:00,2022-06-26 11:46:00,67.6,67.6,,7.8,26.4,0,0,0.03,0.15,28.22,0,,28.22
2022-06-26T11:31:00-05:00,2022-06-26 11:31:00,67.6,67.6,,9.2,21.7,0,0,0.03,0.15,28.22,0,,28.22
2022-06-26T11:16:00-05:00,2022-06-26 11:16:00,67.6,67.6,,8.3,25.5,0,0,0.03,0.15,28.2,0,,28.2
2022-06-26T11:01:00-05:00,2022-06-26 11:01:00,67.6,67.6,,8.7,24.4,0,0,0.03,0.15,28.2,0,,28.2
2022-06-26T10:46:00-05:00,2022-06-26 10:46:00,67.6,67.6,,9.2,33.3,0,0,0.03,0.15,28.19,0,,28.19
2022-06-26T10:31:00-05:00,2022-06-26 10:31:00,67.6,67.6,,8.9,23.3,0,0,0.03,0.15,28.18,0,,28.18
2022-06-26T10:16:00-05:00,2022-06-26 10:16:00,67.6,67.6,,8.7,28,0,0,0.03,0.15,28.18,0,,28.18
2022-06-26T10:01:00-05:00,2022-06-26 10:01:00,67.6,67.6,,8.1,21.3,0,0,0.03,0.15,28.17,0,,28.17
2022-06-26T09:46:00-05:00,2022-06-26 09:46:00,67.6,67.6,,8.3,25.1,0,0,0.03,0.15,28.17,0,,28.17
2022-06-26T09:31:00-05:00,2022-06-26 09:31:00,67.6,67.6,,6.9,17.4,0,0,0.03,0.15,28.17,0,,28.17
2022-06-25T23:46:00-05:00,2022-06-25 23:46:00,67.6,67.6,,2.5,5.8,0,0,0.57,0.57,28.19,0,,28.19
2022-06-25T23:31:00-05:00,2022-06-25 23:31:00,67.6,67.6,,2.9,10.7,0,0,0.57,0.57,28.19,0,,28.19
2022-06-25T23:16:00-05:00,2022-06-25 23:16:00,67.6,67.6,,2.5,6,0,0,0.57,0.57,28.2,0,,28.2
2022-06-25T23:01:00-05:00,2022-06-25 23:01:00,67.6,67.6,,3.8,12.8,0,0,0.57,0.57,28.2,0,,28.2
2022-06-25T22:46:00-05:00,2022-06-25 22:46:00,67.6,67.6,,3.8,11.4,0,0,0.57,0.57,28.2,0,,28.2
2022-06-25T22:31:00-05:00,2022-06-25 22:31:00,67.6,67.6,,4.3,13.4,0,0,0.57,0.57,28.19,0,,28.19
2022-06-25T22:16:00-05:00,2022-06-25 22:16:00,67.6,67.6,,4.3,11.2,0,0,0.57,0.57,28.19,0,,28.19
2022-06-25T21:46:00-05:00,2022-06-25 21:46:00,67.6,67.6,,4.7,14.3,0,0,0.57,0.57,28.17,0,,28.17
2022-06-25T21:31:00-05:00,2022-06-25 21:31:00,67.6,67.6,,4,9.6,0,0,0.57,0.57,28.17,0,,28.17
2022-06-25T21:16:00-05:00,2022-06-25 21:16:00,67.6,67.6,,4.5,12.5,0,0,0.57,0.57,28.17,0,,28.17
2022-06-25T21:01:00-05:00,2022-06-25 21:01:00,67.6,67.6,,4.7,13.4,0,0,0.57,0.57,28.16,0,,28.16
2022-06-25T20:46:00-05:00,2022-06-25 20:46:00,67.6,67.6,,4.3,11.9,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T20:31:00-05:00,2022-06-25 20:31:00,67.6,67.6,,4,14.3,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T20:16:00-05:00,2022-06-25 20:16:00,67.6,67.6,,4.9,13.4,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T20:01:00-05:00,2022-06-25 20:01:00,67.6,67.6,,4.9,12.5,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T19:46:00-05:00,2022-06-25 19:46:00,67.6,67.6,,4,10.3,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T19:31:00-05:00,2022-06-25 19:31:00,67.6,67.6,,2.5,6.7,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T19:16:00-05:00,2022-06-25 19:16:00,67.6,67.6,,2.7,6.5,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T19:01:00-05:00,2022-06-25 19:01:00,67.6,67.6,,2.2,6,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T18:46:00-05:00,2022-06-25 18:46:00,67.6,67.6,,3.4,8.7,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T18:31:00-05:00,2022-06-25 18:31:00,67.6,67.6,,4,11,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T18:16:00-05:00,2022-06-25 18:16:00,67.6,67.6,,3.1,10.5,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T18:01:00-05:00,2022-06-25 18:01:00,67.6,67.6,,4.7,14.3,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T17:46:00-05:00,2022-06-25 17:46:00,67.6,67.6,,4.7,11.6,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T17:31:00-05:00,2022-06-25 17:31:00,67.6,67.6,,4.5,10.7,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T17:16:00-05:00,2022-06-25 17:16:00,67.6,67.6,,5.4,13.4,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T17:01:00-05:00,2022-06-25 17:01:00,67.6,67.6,,4.3,11,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T16:46:00-05:00,2022-06-25 16:46:00,67.6,67.6,,3.8,8.9,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T16:31:00-05:00,2022-06-25 16:31:00,67.6,67.6,,3.6,8.5,0,0,0.57,0.57,28.15,0,,28.15
2022-06-25T16:16:00-05:00,2022-06-25 16:16:00,67.5,67.5,46.6,4.5,11.9,313,0,0.57,0.57,28.16,47,,28.16
2022-06-25T16:01:00-05:00,2022-06-25 16:01:00,68.4,69,64,4.9,11.6,288,0,0.57,0.57,28.16,86,,28.16
2022-06-25T15:46:00-05:00,2022-06-25 15:46:00,68.2,68.9,64.8,4.9,14.3,281,0,0.57,0.57,28.16,89,,28.16
2022-06-25T15:31:00-05:00,2022-06-25 15:31:00,67.5,67.5,65.1,3.6,9.8,332,0,0.57,0.57,28.16,92,,28.16
2022-06-25T15:16:00-05:00,2022-06-25 15:16:00,66.7,66.7,64.6,3.1,8.3,0,0,0.57,0.57,28.16,93,,28.16
2022-06-25T15:01:00-05:00,2022-06-25 15:01:00,64.8,64.8,62.7,3.4,8.1,0,0,0.57,0.57,28.17,93,,28.17
2022-06-25T14:46:00-05:00,2022-06-25 14:46:00,66.2,66.2,64.1,5.4,16.6,0,0.06,0.55,0.57,28.16,93,,28.16
2022-06-25T14:31:00-05:00,2022-06-25 14:31:00,66,66,64.5,5.1,14.3,0,0.16,0.51,0.55,28.16,95,,28.16
2022-06-25T14:16:00-05:00,2022-06-25 14:16:00,66.2,66.2,64.4,4.3,12.3,0,0.22,0.45,0.51,28.16,94,,28.16
2022-06-25T14:01:00-05:00,2022-06-25 14:01:00,67.6,67.6,63.6,5.1,14.8,0,0,0.45,0.45,28.16,87,,28.16
2022-06-25T13:46:00-05:00,2022-06-25 13:46:00,70,70.5,63.9,5.4,14.1,0,0,0.45,0.45,28.15,81,,28.15
2022-06-25T13:31:00-05:00,2022-06-25 13:31:00,71.4,71.9,64.2,7.4,18.8,0,0,0.45,0.45,28.15,78,,28.15
2022-06-25T13:16:00-05:00,2022-06-25 13:16:00,69.4,69.9,63.7,6.5,18.3,0,0,0.45,0.45,28.16,82,,28.16
2022-06-25T13:01:00-05:00,2022-06-25 13:01:00,68.7,69.2,63.3,6,20.8,0,0,0.45,0.45,28.17,83,,28.17
2022-06-25T12:46:00-05:00,2022-06-25 12:46:00,69.6,70.1,63.9,4.7,13.2,0,0,0.45,0.45,28.17,82,,28.17
2022-06-25T12:31:00-05:00,2022-06-25 12:31:00,68.9,69.3,63.2,5.8,19.7,0,0,0.45,0.45,28.17,82,,28.17
2022-06-25T12:16:00-05:00,2022-06-25 12:16:00,69.4,69.8,63.3,6.9,20.6,0,0,0.45,0.45,28.17,81,,28.17
2022-06-25T12:01:00-05:00,2022-06-25 12:01:00,69.8,70.2,63.3,6,18.8,0,0,0.45,0.45,28.17,80,,28.17
2022-06-25T11:46:00-05:00,2022-06-25 11:46:00,69.4,69.8,63,7.2,17.7,335,0,0.45,0.45,28.17,80,,28.17
2022-06-25T11:31:00-05:00,2022-06-25 11:31:00,69.6,70,63.1,7.2,18.3,252,0,0.45,0.45,28.17,80,,28.17
2022-06-25T11:16:00-05:00,2022-06-25 11:16:00,70.2,70.7,64.1,5.8,13.4,261,0,0.45,0.45,28.16,81,,28.16
2022-06-25T11:01:00-05:00,2022-06-25 11:01:00,69.3,69.8,63.6,5.4,15.9,346,0,0.45,0.45,28.17,82,,28.17
